Date,Close,Open,High,Low,Volume,daily_change,Index
2018-10-23,33847.230469,33935.878906,34073.921875,33742.75,12700,-0.261223341954826,BombayStockMarketIndex
2018-10-24,34033.960938,34203.699219,34300.96875,33726.070313,18900,-0.496257085858469,BombayStockMarketIndex
2018-10-25,33690.089844,33778.601563,33838.761719,33553.179688,17400,-0.262034882749402,BombayStockMarketIndex
2018-10-26,33349.308594,33776.800781,33776.800781,33291.578125,21300,-1.26563847704744,BombayStockMarketIndex
2018-10-29,34067.398438,33549.878906,34154.601563,33341.800781,28000,1.54253770468139,BombayStockMarketIndex
2018-10-30,33891.128906,34068.921875,34176.359375,33799.789063,15800,-0.52186262204695,BombayStockMarketIndex
2018-10-31,34442.050781,33963.089844,34463.378906,33587.238281,25900,1.41023958420736,BombayStockMarketIndex
2018-11-01,34431.96875,34650.628906,34679.929688,34303.378906,22400,-0.631042387695698,BombayStockMarketIndex
2018-11-02,35011.648438,34743.949219,35190.199219,34649.800781,38700,0.770491625211106,BombayStockMarketIndex
2018-11-05,34950.921875,35118.621094,35123.410156,34811.601563,22200,-0.477522219768057,BombayStockMarketIndex
2018-11-06,34991.910156,35076.238281,35196.03125,34889.71875,16200,-0.240413821814179,BombayStockMarketIndex
2018-11-07,35237.679688,35301.878906,35302.25,35183.171875,2500,-0.181857793379633,BombayStockMarketIndex
2018-11-09,35158.550781,35258.128906,35287.289063,35011.230469,17100,-0.282426005263865,BombayStockMarketIndex
2018-11-12,34812.988281,35287.488281,35333.21875,34756.800781,15700,-1.34466923863064,BombayStockMarketIndex
2018-11-13,35144.488281,34846.191406,35187.75,34672.199219,12000,0.856038674426376,BombayStockMarketIndex
2018-11-14,35141.988281,35330.140625,35351.878906,34986.859375,23300,-0.532554755434127,BombayStockMarketIndex
2018-11-15,35260.539063,35145.75,35402,35118.421875,20000,0.326608659653007,BombayStockMarketIndex
2018-11-16,35457.160156,35398.699219,35545.851563,35324.371094,21100,0.165149958303038,BombayStockMarketIndex
2018-11-19,35774.878906,35647.621094,35818.828125,35511.101563,15600,0.356988231176569,BombayStockMarketIndex
2018-11-20,35474.511719,35730.769531,35731.671875,35416.179688,15700,-0.717190856406457,BombayStockMarketIndex
2018-11-21,35199.800781,35492.621094,35494.25,35112.488281,13900,-0.825017437355464,BombayStockMarketIndex
2018-11-22,34981.019531,35282.328125,35364.5,34937.980469,13800,-0.853992947779723,BombayStockMarketIndex
2018-11-26,35354.078125,35118.089844,35397.238281,34896.070313,19200,0.67198495717818,BombayStockMarketIndex
2018-11-27,35513.140625,35394.769531,35555.160156,35262.96875,19100,0.334431034778538,BombayStockMarketIndex
2018-11-28,35716.949219,35635.519531,35822.160156,35605.339844,27500,0.228507088073086,BombayStockMarketIndex
2018-11-29,36170.410156,35997.289063,36253.851563,35946.238281,40500,0.480928140719199,BombayStockMarketIndex
2018-11-30,36194.300781,36304.429688,36389.21875,36082.96875,23300,-0.303348401135744,BombayStockMarketIndex
2018-12-03,36241,36396.691406,36446.160156,36099.679688,30100,-0.427762524519831,BombayStockMarketIndex
2018-12-04,36134.308594,36290.480469,36295.839844,36036.390625,18500,-0.430338405503903,BombayStockMarketIndex
2018-12-05,35884.410156,36035.648438,36048.648438,35777.808594,20800,-0.419690746678825,BombayStockMarketIndex
2018-12-06,35312.128906,35694.25,35707.230469,35266.761719,22600,-1.07053963593577,BombayStockMarketIndex
2018-12-07,35673.25,35494.859375,35730.050781,35378.269531,19000,0.502581579815035,BombayStockMarketIndex
2018-12-10,34959.71875,35204.660156,35246.96875,34915.769531,18500,-0.695764154275616,BombayStockMarketIndex
2018-12-11,35150.011719,34584.128906,35207.328125,34426.289063,22300,1.63625001091709,BombayStockMarketIndex
2018-12-12,35779.070313,35277.839844,35826.578125,35167.46875,21600,1.42080827855803,BombayStockMarketIndex
2018-12-13,35929.640625,36024.878906,36095.558594,35794.511719,22600,-0.264368080871289,BombayStockMarketIndex
2018-12-14,35962.929688,35960.191406,36019.019531,35813.851563,19000,0.00761475924608552,BombayStockMarketIndex
2018-12-17,36270.070313,36129.128906,36312.308594,36123.621094,17130800,0.390104636529424,BombayStockMarketIndex
2018-12-18,36347.078125,36226.378906,36375.378906,36046.519531,20793100,0.333180468611537,BombayStockMarketIndex
2018-12-19,36484.328125,36441.460938,36554.988281,36381.871094,16700,0.117633008931601,BombayStockMarketIndex
2018-12-20,36431.671875,36321.179688,36475.519531,36202.898438,19766300,0.304208695722811,BombayStockMarketIndex
2018-12-21,35742.070313,36449.269531,36483.488281,35694.738281,18528300,-1.94022878126139,BombayStockMarketIndex
2018-12-24,35470.148438,35859.660156,35910.671875,35423.238281,13245200,-1.08621140386025,BombayStockMarketIndex
2018-12-26,35649.941406,35443.160156,35711.261719,35010.820313,16200,0.58341651559813,BombayStockMarketIndex
2018-12-27,35807.28125,36002.109375,36041.238281,35781.949219,13054200,-0.541157527662225,BombayStockMarketIndex
2018-12-28,36076.71875,35911.988281,36194.78125,35911.988281,10426300,0.458706066929622,BombayStockMarketIndex
2018-12-31,36068.328125,36239.191406,36285.460938,36033.949219,8645400,-0.471487564625156,BombayStockMarketIndex
2016-01-04,42141.000000,43349.000000,43349.000000,42125.000000,2976300,-2.78668481395188,BovespaStockIndex
2016-01-05,42419.000000,42139.000000,42534.000000,42137.000000,2557200,0.664467595339234,BovespaStockIndex
2016-01-06,41773.000000,42410.000000,42410.000000,41590.000000,3935900,-1.50200424428201,BovespaStockIndex
2016-01-07,40695.000000,41772.000000,41772.000000,40695.000000,4032300,-2.57828210284401,BovespaStockIndex
2016-01-08,40612.000000,40695.000000,41218.000000,40463.000000,3221600,-0.203956259982799,BovespaStockIndex
2016-01-11,39950.000000,40612.000000,40974.000000,39924.000000,3086400,-1.63006008076431,BovespaStockIndex
2016-01-12,39514.000000,39955.000000,40261.000000,39426.000000,3383700,-1.1037417094231,BovespaStockIndex
2016-01-13,38944.000000,39518.000000,40050.000000,38822.000000,3569600,-1.45250265701706,BovespaStockIndex
2016-01-14,39500.000000,38944.000000,39502.000000,38459.000000,3868600,1.42769104354971,BovespaStockIndex
2016-01-15,38569.000000,39494.000000,39494.000000,37986.000000,4076400,-2.34212791816478,BovespaStockIndex
2016-01-18,37937.000000,38572.000000,38633.000000,37937.000000,2161200,-1.64627190708286,BovespaStockIndex
2016-01-19,38057.000000,37941.000000,38857.000000,37941.000000,3044900,0.305737856145067,BovespaStockIndex
2016-01-20,37645.000000,38056.000000,38056.000000,37046.000000,3958400,-1.07998738700862,BovespaStockIndex
2016-01-21,37717.000000,37647.000000,38079.000000,37495.000000,3773600,0.185937790527798,BovespaStockIndex
2016-01-22,38031.000000,37737.000000,38444.000000,37737.000000,4197500,0.779076238174736,BovespaStockIndex
2016-01-26,37497.000000,38031.000000,38031.000000,37112.000000,3607000,-1.4041176934606,BovespaStockIndex
2016-01-27,38376.000000,37501.000000,38766.000000,37402.000000,4648600,2.33327111277033,BovespaStockIndex
2016-01-28,38630.000000,38376.000000,39100.000000,37996.000000,4464600,0.661872003335418,BovespaStockIndex
2016-01-29,40406.000000,38635.000000,40406.000000,38635.000000,5475700,4.58392649152323,BovespaStockIndex
2016-02-01,40570.000000,40397.000000,40570.000000,39738.000000,3661700,0.42824962249672,BovespaStockIndex
2016-02-02,38596.000000,40564.000000,40564.000000,38596.000000,4425300,-4.85159254511389,BovespaStockIndex
2016-02-03,39589.000000,38597.000000,39726.000000,38597.000000,4238100,2.57014793895899,BovespaStockIndex
2016-02-04,40822.000000,39589.000000,41444.000000,39589.000000,5388500,3.11450150294274,BovespaStockIndex
2016-02-05,40592.000000,40812.000000,41249.000000,40566.000000,3669000,-0.539057140056846,BovespaStockIndex
2016-02-10,40377.000000,40592.000000,40592.000000,39960.000000,3700000,-0.529661016949152,BovespaStockIndex
2016-02-11,39318.000000,40370.000000,40370.000000,38928.000000,3794000,-2.60589546693089,BovespaStockIndex
2016-02-12,39808.000000,39324.000000,39901.000000,39324.000000,3327800,1.23080052893907,BovespaStockIndex
2016-02-15,40093.000000,39808.000000,40671.000000,39808.000000,1694300,0.715936495176849,BovespaStockIndex
2016-02-16,40948.000000,40093.000000,41206.000000,40074.000000,3921300,2.13254184022149,BovespaStockIndex
2016-02-17,41631.000000,40958.000000,42436.000000,40958.000000,5307100,1.64314663801943,BovespaStockIndex
2016-02-18,41478.000000,41624.000000,41698.000000,41183.000000,3534900,-0.350759177397655,BovespaStockIndex
2016-02-19,41543.000000,41477.000000,41828.000000,41071.000000,3298700,0.159124333968223,BovespaStockIndex
2016-02-22,43235.000000,41544.000000,43345.000000,41544.000000,4508500,4.07038320816484,BovespaStockIndex
2016-02-23,42521.000000,43235.000000,43601.000000,42359.000000,3805300,-1.65143980571296,BovespaStockIndex
2016-02-24,42085.000000,42521.000000,42521.000000,41211.000000,3522700,-1.02537569671456,BovespaStockIndex
2016-02-25,41888.000000,42084.000000,42327.000000,41442.000000,4046700,-0.465735196274118,BovespaStockIndex
2016-02-26,41593.000000,41889.000000,42495.000000,41417.000000,3274600,-0.706629425386139,BovespaStockIndex
2016-02-29,42794.000000,41599.000000,43053.000000,41599.000000,4473500,2.87266520829828,BovespaStockIndex
2016-03-01,44122.000000,42795.000000,44181.000000,42795.000000,4610100,3.10082953616077,BovespaStockIndex
2016-03-02,44893.000000,44122.000000,44983.000000,43841.000000,5009600,1.74742758714473,BovespaStockIndex
2016-03-03,47193.000000,44900.000000,47375.000000,44900.000000,9031000,5.10690423162584,BovespaStockIndex
2016-03-04,49085.000000,47194.000000,50024.000000,47194.000000,10284300,4.00686527948468,BovespaStockIndex
2016-03-07,49246.000000,49089.000000,49639.000000,48746.000000,5720600,0.319827252541303,BovespaStockIndex
2016-03-08,49102.000000,49244.000000,49914.000000,48847.000000,7150500,-0.288360003249127,BovespaStockIndex
2016-03-09,48665.000000,49102.000000,50001.000000,48623.000000,6230600,-0.889984114700012,BovespaStockIndex
2016-03-10,49571.000000,48667.000000,49974.000000,47922.000000,7467200,1.85752152382518,BovespaStockIndex
2016-03-11,49639.000000,49574.000000,50038.000000,49156.000000,6002200,0.131117117844031,BovespaStockIndex
2016-03-14,48867.000000,49639.000000,50166.000000,48757.000000,4801100,-1.55522875158645,BovespaStockIndex
2016-03-15,47130.000000,48866.000000,48866.000000,46684.000000,5502200,-3.55257234068678,BovespaStockIndex
2016-03-16,47763.000000,47130.000000,47814.000000,46521.000000,5111000,1.3430935709739,BovespaStockIndex
2016-03-17,50914.000000,47770.000000,51268.000000,47770.000000,7245100,6.58153652920243,BovespaStockIndex
2016-03-18,50815.000000,50915.000000,51308.000000,50202.000000,5448400,-0.196405774329765,BovespaStockIndex
2016-03-21,51172.000000,50816.000000,51370.000000,50765.000000,3708500,0.700566750629723,BovespaStockIndex
2016-03-22,51010.000000,51170.000000,51215.000000,50812.000000,3896600,-0.312683212820012,BovespaStockIndex
2016-03-23,49690.000000,51005.000000,51005.000000,49491.000000,3638700,-2.5781786099402,BovespaStockIndex
2016-03-24,49657.000000,49686.000000,49686.000000,48778.000000,3688400,-0.0583665418830254,BovespaStockIndex
2016-03-28,50838.000000,49687.000000,51149.000000,49687.000000,3515800,2.31650129812627,BovespaStockIndex
2016-03-29,51155.000000,50839.000000,51765.000000,50387.000000,4320900,0.621570054485729,BovespaStockIndex
2016-03-30,51249.000000,51155.000000,52262.000000,50900.000000,4730600,0.183755253640895,BovespaStockIndex
2016-03-31,50055.000000,51248.000000,51248.000000,49642.000000,4251900,-2.32789572275991,BovespaStockIndex
2016-04-01,50562.000000,50054.000000,50768.000000,49361.000000,3890600,1.01490390378391,BovespaStockIndex
2016-04-04,48780.000000,50556.000000,50556.000000,48600.000000,3556500,-3.51293615001187,BovespaStockIndex
2016-04-05,49054.000000,48778.000000,49629.000000,48149.000000,3546100,0.565828857271721,BovespaStockIndex
2016-04-06,48096.000000,49054.000000,49054.000000,47874.000000,3810000,-1.95294981041301,BovespaStockIndex
2016-04-07,48513.000000,48099.000000,48940.000000,48099.000000,3059900,0.860724755192416,BovespaStockIndex
2016-04-08,50293.000000,48517.000000,50486.000000,48517.000000,5047700,3.66057258280603,BovespaStockIndex
2016-04-11,50165.000000,50303.000000,51089.000000,50078.000000,4050700,-0.274337514661153,BovespaStockIndex
2016-04-12,52002.000000,50166.000000,52327.000000,50166.000000,5146900,3.65984930032293,BovespaStockIndex
2016-04-13,53150.000000,52010.000000,53844.000000,52010.000000,6376500,2.19188617573544,BovespaStockIndex
2016-04-14,52411.000000,53150.000000,53699.000000,52242.000000,5492100,-1.39040451552211,BovespaStockIndex
2016-04-15,53228.000000,52414.000000,53390.000000,52414.000000,5047800,1.55302018544664,BovespaStockIndex
2016-04-18,52894.000000,53229.000000,53479.000000,52305.000000,4385600,-0.629356178023258,BovespaStockIndex
2016-04-19,53710.000000,52894.000000,54054.000000,52894.000000,5033900,1.54270805762468,BovespaStockIndex
2016-04-20,53631.000000,53711.000000,53857.000000,53149.000000,4554100,-0.148945281227309,BovespaStockIndex
2016-04-22,52908.000000,53630.000000,53630.000000,52629.000000,4259400,-1.34626142084654,BovespaStockIndex
2016-04-25,51862.000000,52911.000000,52949.000000,51748.000000,3693200,-1.98257451191624,BovespaStockIndex
2016-04-26,53083.000000,51867.000000,53108.000000,51838.000000,3749400,2.34445794050167,BovespaStockIndex
2016-04-27,54478.000000,53094.000000,54560.000000,53094.000000,4897900,2.60669755527932,BovespaStockIndex
2016-04-28,54312.000000,54475.000000,54978.000000,53963.000000,4413500,-0.299219825608077,BovespaStockIndex
2016-04-29,53911.000000,54317.000000,54705.000000,53592.000000,4898400,-0.747463961558996,BovespaStockIndex
2016-05-02,53562.000000,53910.000000,54113.000000,53265.000000,3286100,-0.645520311630495,BovespaStockIndex
2016-05-03,52260.000000,53557.000000,53557.000000,52260.000000,3892400,-2.42171891629479,BovespaStockIndex
2016-05-04,52553.000000,52253.000000,52672.000000,51931.000000,4263800,0.574129715040285,BovespaStockIndex
2016-05-05,51671.000000,52569.000000,53071.000000,51311.000000,3653100,-1.70823108676216,BovespaStockIndex
2016-05-06,51718.000000,51671.000000,52159.000000,51204.000000,3296100,0.0909601130227787,BovespaStockIndex
2016-05-09,50990.000000,51717.000000,51717.000000,49908.000000,4938400,-1.405727323704,BovespaStockIndex
2016-05-10,53071.000000,50994.000000,53071.000000,50994.000000,4079200,4.07302819939601,BovespaStockIndex
2016-05-11,52764.000000,53072.000000,53976.000000,52736.000000,4350000,-0.580343684051854,BovespaStockIndex
2016-05-12,53241.000000,52765.000000,53703.000000,52424.000000,4630400,0.902113143182034,BovespaStockIndex
2016-05-13,51804.000000,53236.000000,53250.000000,51366.000000,4314300,-2.68990908407844,BovespaStockIndex
2016-05-16,51803.000000,51803.000000,52305.000000,51585.000000,3529500,0,BovespaStockIndex
2016-05-17,50839.000000,51795.000000,51946.000000,50689.000000,3871100,-1.845738005599,BovespaStockIndex
2016-05-18,50562.000000,50836.000000,51373.000000,50301.000000,4072500,-0.538988118656071,BovespaStockIndex
2016-05-19,50133.000000,50556.000000,50556.000000,49588.000000,3905500,-0.836695941134583,BovespaStockIndex
2016-05-20,49723.000000,50133.000000,50822.000000,49723.000000,3254500,-0.817824586599645,BovespaStockIndex
2016-05-23,49330.000000,49709.000000,49709.000000,48695.000000,3412800,-0.762437385584099,BovespaStockIndex
2016-05-24,49345.000000,49330.000000,50002.000000,49153.000000,3138900,0.030407459963511,BovespaStockIndex
2016-05-25,49483.000000,49347.000000,50357.000000,49347.000000,3472600,0.275599327213407,BovespaStockIndex
2016-05-27,49051.000000,49481.000000,49805.000000,48869.000000,2711800,-0.869020432085043,BovespaStockIndex
2016-05-30,48964.000000,49051.000000,49203.000000,48799.000000,1169200,-0.177366414548123,BovespaStockIndex
2016-05-31,48472.000000,48963.000000,49269.000000,48292.000000,5802800,-1.00279803116639,BovespaStockIndex
2016-06-01,49013.000000,48468.000000,49057.000000,48200.000000,3290000,1.12445324750351,BovespaStockIndex
2016-06-02,49887.000000,49008.000000,49906.000000,48781.000000,3525800,1.7935847208619,BovespaStockIndex
2016-06-03,50619.000000,49888.000000,50634.000000,49888.000000,3329400,1.46528223220013,BovespaStockIndex
2016-06-06,50432.000000,50627.000000,50924.000000,50097.000000,3111900,-0.385169968593833,BovespaStockIndex
2016-06-07,50488.000000,50432.000000,50641.000000,50005.000000,2958800,0.111040609137056,BovespaStockIndex
2016-06-08,51629.000000,50490.000000,51812.000000,50490.000000,4206400,2.25589225589226,BovespaStockIndex
2016-06-09,51118.000000,51633.000000,51633.000000,50832.000000,3213200,-0.997424127980168,BovespaStockIndex
2016-06-10,49422.000000,51117.000000,51117.000000,49421.000000,2977400,-3.31592229590938,BovespaStockIndex
2016-06-13,49661.000000,49419.000000,49764.000000,48804.000000,2630500,0.489690200125458,BovespaStockIndex
2016-06-14,48648.000000,49662.000000,49894.000000,48216.000000,3885000,-2.04180258547783,BovespaStockIndex
2016-06-15,48915.000000,48649.000000,49415.000000,48324.000000,5009800,0.54677382885568,BovespaStockIndex
2016-06-16,49412.000000,48901.000000,49412.000000,48067.000000,3887200,1.04496840555408,BovespaStockIndex
2016-06-17,49534.000000,49409.000000,50191.000000,49405.000000,4248900,0.252990345888401,BovespaStockIndex
2016-06-20,50329.000000,49539.000000,50782.000000,49539.000000,3487000,1.59470316316438,BovespaStockIndex
2016-06-21,50838.000000,50326.000000,50870.000000,49678.000000,3349200,1.01736676866828,BovespaStockIndex
2016-06-22,50156.000000,50835.000000,51239.000000,50060.000000,3632900,-1.33569391167503,BovespaStockIndex
2016-06-23,51560.000000,50161.000000,51673.000000,50161.000000,3166800,2.78901935766831,BovespaStockIndex
2016-06-24,50105.000000,51561.000000,51561.000000,49544.000000,4139100,-2.82383972382227,BovespaStockIndex
2016-06-27,49246.000000,50106.000000,50162.000000,48954.000000,3228500,-1.71636131401429,BovespaStockIndex
2016-06-28,50007.000000,49252.000000,50301.000000,49252.000000,3406400,1.53293267278486,BovespaStockIndex
2016-06-29,51002.000000,50009.000000,51229.000000,50009.000000,3970100,1.98564258433482,BovespaStockIndex
2016-06-30,51527.000000,51001.000000,51619.000000,50585.000000,4377800,1.03135232642497,BovespaStockIndex
2016-07-01,52233.000000,51540.000000,52346.000000,51411.000000,4116100,1.34458672875437,BovespaStockIndex
2016-07-04,52569.000000,52241.000000,52918.000000,52241.000000,2081800,0.627859344193258,BovespaStockIndex
2016-07-05,51842.000000,52565.000000,52565.000000,51510.000000,3121400,-1.37543993151336,BovespaStockIndex
2016-07-06,51902.000000,51842.000000,51909.000000,50825.000000,3277000,0.115736275606651,BovespaStockIndex
2016-07-07,52015.000000,51902.000000,52719.000000,51888.000000,3712200,0.217718007013217,BovespaStockIndex
2016-07-08,53141.000000,52020.000000,53166.000000,52020.000000,2995500,2.15494040753556,BovespaStockIndex
2016-07-11,53960.000000,53143.000000,54021.000000,53143.000000,3206300,1.53736145870576,BovespaStockIndex
2016-07-12,54256.000000,53961.000000,54746.000000,53961.000000,3878700,0.546691128778192,BovespaStockIndex
2016-07-13,54598.000000,54256.000000,54647.000000,53733.000000,4037100,0.630345030964317,BovespaStockIndex
2016-07-14,55481.000000,54601.000000,55634.000000,54601.000000,4408500,1.6116920935514,BovespaStockIndex
2016-07-15,55578.000000,55482.000000,55649.000000,55233.000000,3684500,0.173029090515843,BovespaStockIndex
2016-07-18,56484.000000,55573.000000,56509.000000,55355.000000,3984500,1.63928526442697,BovespaStockIndex
2016-07-19,56698.000000,56487.000000,56698.000000,56246.000000,3794000,0.373537274063059,BovespaStockIndex
2016-07-20,56578.000000,56699.000000,56927.000000,56221.000000,3865800,-0.21340764387379,BovespaStockIndex
2016-07-21,56641.000000,56578.000000,56906.000000,56233.000000,3486900,0.111350701686168,BovespaStockIndex
2016-07-22,57002.000000,56641.000000,57171.000000,56518.000000,2912000,0.637347504457901,BovespaStockIndex
2016-07-25,56873.000000,57006.000000,57205.000000,56398.000000,3126900,-0.233308774514963,BovespaStockIndex
2016-07-26,56783.000000,56876.000000,57309.000000,56708.000000,3351800,-0.163513608551938,BovespaStockIndex
2016-07-27,56853.000000,56788.000000,57380.000000,56788.000000,3795700,0.114460801577798,BovespaStockIndex
2016-07-28,56667.000000,56853.000000,56853.000000,55993.000000,3912600,-0.327159516648198,BovespaStockIndex
2016-07-29,57308.000000,56664.000000,57474.000000,56340.000000,4416500,1.13652407172102,BovespaStockIndex
2016-08-01,56756.000000,57309.000000,57729.000000,56676.000000,4088000,-0.964944424086967,BovespaStockIndex
2016-08-02,56162.000000,56756.000000,56974.000000,55696.000000,3857700,-1.0465853830432,BovespaStockIndex
2016-08-03,57077.000000,56157.000000,57101.000000,55788.000000,4058600,1.63826415228734,BovespaStockIndex
2016-08-04,57594.000000,57076.000000,58030.000000,57076.000000,4192000,0.907561847361413,BovespaStockIndex
2016-08-05,57661.000000,57609.000000,57951.000000,57290.000000,3354600,0.090263674078703,BovespaStockIndex
2016-08-08,57635.000000,57655.000000,57917.000000,57504.000000,3153800,-0.0346890989506548,BovespaStockIndex
2016-08-09,57689.000000,57637.000000,58095.000000,57615.000000,3049900,0.0902198240713431,BovespaStockIndex
2016-08-10,56920.000000,57690.000000,57953.000000,56735.000000,3510600,-1.33472005546889,BovespaStockIndex
2016-08-11,58300.000000,56925.000000,58308.000000,56923.000000,3905700,2.41545893719807,BovespaStockIndex
2016-08-12,58298.000000,58300.000000,58753.000000,57987.000000,3811800,-0.00343053173241852,BovespaStockIndex
2016-08-15,59146.000000,58316.000000,59324.000000,58316.000000,3487200,1.42328006036079,BovespaStockIndex
2016-08-16,58855.000000,59144.000000,59187.000000,58589.000000,3874400,-0.488637900716894,BovespaStockIndex
2016-08-17,59324.000000,58847.000000,59324.000000,58081.000000,4179800,0.810576579944602,BovespaStockIndex
2016-08-18,59166.000000,59324.000000,59418.000000,58829.000000,3608700,-0.266334030072146,BovespaStockIndex
2016-08-19,59099.000000,59158.000000,59240.000000,58599.000000,2661700,-0.0997329186246999,BovespaStockIndex
2016-08-22,57781.000000,59080.000000,59099.000000,57631.000000,3133500,-2.19871360866622,BovespaStockIndex
2016-08-23,58020.000000,57781.000000,58596.000000,57781.000000,3635900,0.413630778283519,BovespaStockIndex
2016-08-24,57718.000000,58019.000000,58332.000000,57456.000000,3221400,-0.518795566969441,BovespaStockIndex
2016-08-25,57722.000000,57718.000000,58124.000000,57639.000000,2974200,0.00693024706330781,BovespaStockIndex
2016-08-26,57716.000000,57725.000000,58655.000000,57259.000000,3611600,-0.0155911650064963,BovespaStockIndex
2016-08-29,58610.000000,57717.000000,58957.000000,57642.000000,2759700,1.54720446315644,BovespaStockIndex
2016-08-30,58575.000000,58610.000000,58882.000000,58293.000000,2729400,-0.0597167718819314,BovespaStockIndex
2016-08-31,57901.000000,58580.000000,58910.000000,57506.000000,4077700,-1.15909866848754,BovespaStockIndex
2016-09-01,58236.000000,57901.000000,58417.000000,57638.000000,3687600,0.578573772473705,BovespaStockIndex
2016-09-02,59616.000000,58241.000000,59655.000000,58241.000000,3771500,2.36087979258598,BovespaStockIndex
2016-09-05,59566.000000,59616.000000,59986.000000,59402.000000,1824900,-0.083870101986044,BovespaStockIndex
2016-09-06,60129.000000,59566.000000,60129.000000,59182.000000,3150500,0.94517006345902,BovespaStockIndex
2016-09-08,60232.000000,60129.000000,60310.000000,59743.000000,3843900,0.171298375160073,BovespaStockIndex
2016-09-09,58000.000000,60220.000000,60220.000000,57961.000000,3992900,-3.68648289604782,BovespaStockIndex
2016-09-12,58586.000000,57998.000000,58595.000000,57511.000000,3529200,1.01382806303666,BovespaStockIndex
2016-09-13,56821.000000,58580.000000,58580.000000,56459.000000,4377800,-3.00273130761352,BovespaStockIndex
2016-09-14,57059.000000,56812.000000,57342.000000,56694.000000,3329100,0.434767302682532,BovespaStockIndex
2016-09-15,57909.000000,57068.000000,58127.000000,57068.000000,2812000,1.47368052148314,BovespaStockIndex
2016-09-16,57080.000000,57909.000000,57909.000000,56794.000000,3710700,-1.43155640746689,BovespaStockIndex
2016-09-19,57350.000000,57083.000000,58025.000000,57083.000000,2691100,0.467739957605592,BovespaStockIndex
2016-09-20,57736.000000,57356.000000,57902.000000,57356.000000,3001000,0.662528767696492,BovespaStockIndex
2016-09-21,58394.000000,57736.000000,58575.000000,57326.000000,3889700,1.13967022308438,BovespaStockIndex
2016-09-22,58994.000000,58408.000000,59462.000000,58408.000000,3365300,1.00328722092864,BovespaStockIndex
2016-09-23,58697.000000,58992.000000,59131.000000,58409.000000,2809900,-0.500067805804177,BovespaStockIndex
2016-09-26,58054.000000,58697.000000,58697.000000,57904.000000,2108800,-1.09545632655843,BovespaStockIndex
2016-09-27,58382.000000,58066.000000,58490.000000,57411.000000,2953400,0.544208314676403,BovespaStockIndex
2016-09-28,59356.000000,58383.000000,59415.000000,58353.000000,3233400,1.66658102529846,BovespaStockIndex
2016-09-29,58351.000000,59346.000000,59621.000000,58292.000000,3200300,-1.67660836450645,BovespaStockIndex
2016-09-30,58367.000000,58350.000000,58900.000000,58271.000000,2858200,0.0291345329905741,BovespaStockIndex
2016-10-03,59461.000000,58370.000000,59549.000000,58367.000000,2774100,1.86911084461196,BovespaStockIndex
2016-10-04,59339.000000,59461.000000,59580.000000,58892.000000,3894600,-0.205176502245169,BovespaStockIndex
2016-10-05,60254.000000,59340.000000,60477.000000,59340.000000,3378900,1.54027637344119,BovespaStockIndex
2016-10-06,60644.000000,60254.000000,60724.000000,60070.000000,3507200,0.64725993295051,BovespaStockIndex
2016-10-07,61109.000000,60645.000000,61275.000000,60479.000000,4243800,0.765108417841537,BovespaStockIndex
2016-10-10,61668.000000,61130.000000,61756.000000,61130.000000,2936900,0.880091608048421,BovespaStockIndex
2016-10-11,61022.000000,61668.000000,61668.000000,60885.000000,3568000,-1.04754491794772,BovespaStockIndex
2016-10-13,61119.000000,61020.000000,61329.000000,60243.000000,4952700,0.162241887905605,BovespaStockIndex
2016-10-14,61767.000000,61120.000000,62039.000000,61120.000000,3691200,1.05857329842932,BovespaStockIndex
2016-10-17,62696.000000,61768.000000,62696.000000,61719.000000,3340700,1.50239606268618,BovespaStockIndex
2016-10-18,63782.000000,62701.000000,63937.000000,62701.000000,4390300,1.72405543771232,BovespaStockIndex
2016-10-19,63506.000000,63784.000000,64089.000000,63309.000000,3614000,-0.435845980183118,BovespaStockIndex
2016-10-20,63838.000000,63495.000000,63927.000000,62729.000000,3421500,0.540200015749272,BovespaStockIndex
2016-10-21,64108.000000,63838.000000,64372.000000,63379.000000,3662900,0.422945581001911,BovespaStockIndex
2016-10-24,64060.000000,64141.000000,64691.000000,63914.000000,3663900,-0.126284279945745,BovespaStockIndex
2016-10-25,63866.000000,64059.000000,64266.000000,63248.000000,3918100,-0.301284753118219,BovespaStockIndex
2016-10-26,63826.000000,63860.000000,63924.000000,63084.000000,4299200,-0.0532414657062324,BovespaStockIndex
2016-10-27,64250.000000,63827.000000,64609.000000,63827.000000,3587500,0.662728939163677,BovespaStockIndex
2016-10-28,64308.000000,64251.000000,64728.000000,63778.000000,3788500,0.088714572535836,BovespaStockIndex
2016-10-31,64925.000000,64312.000000,65054.000000,64312.000000,3816900,0.953165816643861,BovespaStockIndex
2016-11-01,63326.000000,64922.000000,65291.000000,63019.000000,4505600,-2.45833461692493,BovespaStockIndex
2016-11-03,61750.000000,63325.000000,63524.000000,61750.000000,4124000,-2.48716936439005,BovespaStockIndex
2016-11-04,61598.000000,61749.000000,62699.000000,61491.000000,3972500,-0.244538373091062,BovespaStockIndex
2016-11-07,64052.000000,61601.000000,64193.000000,61601.000000,3325900,3.97883151247545,BovespaStockIndex
2016-11-08,64158.000000,64052.000000,64767.000000,63381.000000,3265100,0.165490538937114,BovespaStockIndex
